outlet,bias,headline,summary,ground_news_interest_url
Jacobin,Far Left,Israel Doesn’t Have a “Right to Exist” — But Israelis and Palestinians Do,"Creating a single secular democratic state with equal rights for Israelis and Palestinians would violate Israel’s “right to exist,” but no nation-state has an inviolable right to exist, especially not an ethnostate based on exclusion and ethnic cleansing.",https://ground.news/interest/jacobincom
teleSUR,Far Left,Stampede at Indian railway station causes 18 deaths,"At least 18 people died on Saturday after a stampede occurred at the main train station in New Delhi, India. The stampede was caused by a sudden human stampede following the delay of two trains heading to a religious festival.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
Crooks and Liars,Far Left,Trump Turns White House Meeting With Zelenskyy Into A Sh*tshow,This was incredible. It's as if Donald gave Putin a blowie in public. 1 year ago · United States,https://ground.news/interest/crooksandliarscom
telesurtv.net,Far Left,U.S. Judge Rejects Trump's Request to Dismiss Case Against Him,"U.S. Judge Juan Merchan will read Donald Trump's sentence for irregular payments to a porn actress on January 10, just ten days before his inauguration for his second presidential term.",https://ground.news/interest/telesurtvnet
Wonkette,Far Left,Hero USAID Employee Canned For Telling World DOGE Is Starving People To Death,"Just how many people are going to die unnecessary deaths because the Musk-Trump administration is breaking USAID up into tiny pieces and scattering those pieces to the wind? We don’t know how you would go about calculating such a number. USAID runs and funds literally thousands of programs around the planet that aim to relieve the hunger of the most vulnerable, provide life-saving care to HIV patients and malaria victims, help victims of natural disasters, and more.",https://ground.news/interest/wonkette
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
Wonkette,Far Left,Trump Throws Zelenskyy Out Of Oval Office For Not Sucking His D*ck *Just Right*,Trump Throws Zelenskyy Out Of Oval Office For Not Sucking His D*ck *Just Right*,https://ground.news/interest/wonkette
teleSUR,Far Left,Russia and US to Start Talks on Ukraine in Saudi Arabia,"Kremlin spokesman Dmitri Peskov detailed earlier than the agenda of the meeting in Riyadh will include the preparation of possible negotiations on the resolution of the conflict in Ukraine and the organization of a meeting between Putin and his American counterpart, Donald Trump. Representatives of Russia and the United States are preparing to agree on how to start peace talks on the conflict in Ukraine during the negotiations scheduled for Tuesday.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
Crooks and Liars,Far Left,Alito Talked To Yambo The Day Before He Asked For SCOTUS Delay,"Sam Alito admits to speaking with Yambo on the phone about an ex-law clerk the day before he requested the Supreme Court to delay sentencing in his New York hush money case. However, there's nothing untoward happening here, he insists. Because Sam Alito doesn't lie or scheme! Via Rolling Stone: Alito confirmed the news to ABC News on Wednesday. “William Levi, one of my former law clerks, asked me to take a call from President-elect Trump regarding his request for a delay in sentencing,” Alito said. “I did so, and I explained to him that I was not in a position to grant the request.” 1 year ago · United States",https://ground.news/interest/crooksandliarscom
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
Mondoweiss,Far Left,"Yes Elon Musk, you can be both a Zionist and a Nazi","Speaking at an AFD campaign rally this weekend, still reeling from the salute controversy, Musk reaffirmed his support for the party and urged Germans to move past “their guilt.” The historical and ideological affinities between Zionism and white supremacy run deep.",https://ground.news/interest/mondoweiss
Wonkette,Far Left,Trump And His Servants BEGGING Merrick Garland To Hide Special Counsel’s Report Better Than Trump Hid Stolen Documents,"Waltine Nauta, you alleged butterfingers! (DOJ photo)UPDATE just moments after we hit post: Judge Aileen Cannon has issued an injunction barring the Justice Department from releasing the report or any portion of it until three days after a federal appeals court rules on the issue, because she gives no shits what the law says. Original story below!It’s been nearly four years since a certain failed gameshow host and former/future president stole documents from the Justice Department and hid them in a freezer. Now, the Trump administration is begging the same Justice Department to hide a special counsel’s report better than Trump hid those documents. The Justice Department is currently fighting to keep the report secret, and a federal judge has just granted the Trump administration a temporary injunction to keep the report from being released until the court rules on the issue. The Trump administration is arguing that the report is “highly classified,” but the judge has already ruled that the report is not classified, and that the Trump administration’s request for a temporary injunction is “arbitrary and capricious.” The Trump administration is also arguing that the report is “highly sensitive,” but the judge has ruled that the report is not sensitive, and that the Trump administration’s request for a temporary injunction is “arbitrary and capricious.” The Trump administration is also arguing that the report is “highly sensitive,” but the judge has ruled that the report is not sensitive, and that the Trump administration’s request for a temporary injunction is “arbitrary and capricious.” The Trump administration is also arguing that the report is “highly classified,” but the judge has already ruled that the report is not classified, and that the Trump administration’s",https://ground.news/interest/wonkette
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,UN Denounces Devastating Impact of Israeli Aggression on Children in Gaza,"The United Nations Security Council met on Thursday night under the rotating presidency of Algeria, where the devastating impact on the children of Gaza caused by the 15 months of the criminal Israeli military offensive, resulting in the killing of over 17,000 children, was reported.",https://ground.news/interest/telesurtvnet
World Socialist Web Site,Far Left,"First death from H5N1 ""bird flu"" in the US occurs amid surge in multiple infectious diseases","The death comes as multiple infectious diseases are surging throughout the US, including the 10th wave of the COVID-19 pandemic and major spikes in seasonal influenza, norovirus, respiratory syncytial virus (RSV), and whooping cough.",https://ground.news/interest/world-socialist-web-site
teleSUR,Far Left,Trump Threatens Tariffs on Companies Not Manufacturing in US,"Trump criticized the EU for unfair trade practices and non-tariff barriers, stating that the US will take action against the Eurozone's trade deficit with the US. He urged companies to invest and manufacture products in the US during the Davos Economic Forum.",https://ground.news/interest/telesurtvnet
telesurtv.net,Far Left,Iran Celebrates Gaza Ceasefire as a Great Victory for Palestine · Global Voices,"Both the Leader of the Islamic Revolution, Ayatollah Khamenei, and the Guard Corps of the Islamic Revolution claimed that the fact meant a defeat for the Zionist regime. Following the announcement of the ceasefire between Israel and the Palestinian Islamic Resistance Movement (Hamas) in the Gaza Strip, the leader of the Islamic Revolution, Ayatollah Seyed Ali Khamenei, declared that Gaza will defeat, thus summarizing its first reaction, in the days following the ceasefire.",https://ground.news/interest/telesurtvnet
